player,outcome,x,y,role
V. Regini,Miss,93,66,Defender
D. Zapata,GOAL,96,54,Forward
G. Caprari,GOAL,96,55,Forward
A. Gómez,Miss,82,49,Forward
A. Gómez,Miss,82,25,Forward
H. Hateboer,Miss,89,52,Defender
K. Linetty,GOAL,98,41,Midfielder
R. Freuler,Miss,96,58,Midfielder
A. Cornelius,Miss,87,53,Forward
A. Gómez,Miss,86,48,Forward
A. Gómez,Miss,89,29,Forward
H. Hateboer,Miss,95,64,Defender
F. Quagliarella,Miss,81,42,Forward
K. Linetty,Miss,73,52,Midfielder
A. Cornelius,Miss,92,48,Forward
A. Cornelius,Miss,96,53,Forward
S. Missiroli,Miss,88,32,Midfielder
D. Berardi,Miss,89,67,Forward
A. Matri,Miss,93,52,Forward
D. Berardi,Miss,92,69,Forward
F. Cacciatore,Miss,82,53,Defender
M. Pucciarelli,Miss,82,43,Forward
D. Berardi,Miss,69,78,Forward
V. Birsa,Miss,75,59,Midfielder
R. Inglese,Miss,87,73,Forward
M. Pucciarelli,Miss,66,54,Forward
D. Berardi,Miss,87,63,Forward
A. Matri,Miss,89,59,Forward
M. Pucciarelli,Miss,93,30,Forward
F. Magnanelli,Miss,78,61,Midfielder
I. Radovanović,Miss,75,46,Midfielder
S. Sensi,Miss,72,45,Midfielder
D. Falcinelli,Miss,90,33,Forward
F. Acerbi,Miss,71,39,Defender
M. Politano,Miss,77,58,Forward
M. Stępiński,Miss,88,62,Forward
L. Castro,Miss,83,70,Midfielder
L. Garritano,Miss,93,28,Midfielder
D. Falcinelli,Miss,97,49,Forward
D. Berardi,Miss,69,56,Forward
P. Cannavaro,Miss,98,36,Defender
Pol Lirola,Miss,78,76,Defender
R. Freuler,Miss,86,54,Midfielder
A. Petagna,Miss,89,57,Forward
A. Petagna,Miss,91,30,Forward
F. Di Francesco,Miss,76,37,Forward
S. Verdi,Miss,88,30,Forward
A. Poli,Miss,76,50,Midfielder
L. Spinazzola,Miss,96,47,Midfielder
J. Iličić,Miss,81,69,Forward
A. Cornelius,Miss,94,62,Forward
J. Iličić,Miss,86,43,Forward
M. de Roon,Miss,77,63,Midfielder
A. Cornelius,GOAL,91,48,Forward
S. Verdi,Miss,80,50,Forward
A. Masiello,Miss,98,39,Defender
J. Iličić,Miss,83,37,Forward
A. Masiello,Miss,85,33,Defender
T. Castagne,Miss,71,72,Defender
A. Cornelius,Miss,90,56,Forward
M. Caldara,Miss,96,54,Defender
M. Destro,Miss,86,62,Forward
P. Iemmello,Miss,91,41,Forward
M. Benassi,Miss,79,62,Midfielder
M. Benassi,GOAL,90,62,Midfielder
G. Simeone,Miss,79,39,Forward
R. Chibsah,Miss,75,50,Midfielder
G. Simeone,Miss,93,37,Forward
G. Pezzella,Miss,90,55,Defender
D. Cataldi,Miss,75,49,Midfielder
K. Babacar,GOAL,95,48,Forward
G. Pezzella,Miss,85,46,Defender
G. Letizia,Miss,79,29,Defender
L. Memushaj,Miss,79,67,Midfielder
F. Chiesa,Miss,75,56,Midfielder
G. Pezzella,Miss,88,35,Defender
M. Benassi,Miss,72,49,Midfielder
C. Lombardi,Miss,76,63,Forward
S. Lo Faso,Miss,81,63,Forward
C. Théréau,Miss,86,41,Forward
B. Gyamfi,Miss,88,53,Defender
C. Théréau,Miss,87,42,Forward
D. Verde,GOAL,90,38,Forward
V. Birsa,Miss,91,49,Midfielder
D. Dainelli,Miss,97,59,Defender
M. Pucciarelli,Miss,77,50,Forward
R. Inglese,GOAL,93,44,Forward
L. Castro,Miss,76,44,Midfielder
V. Birsa,Miss,75,49,Midfielder
A. Cerci,Miss,82,72,Forward
A. Cerci,Miss,93,68,Forward
I. Radovanović,Miss,78,58,Midfielder
R. Inglese,Miss,92,51,Forward
I. Radovanović,Miss,78,66,Midfielder
V. Birsa,Miss,80,56,Midfielder
L. Castro,Miss,96,31,Midfielder
M. Cáceres,Miss,90,57,Defender
L. Castro,Miss,73,57,Midfielder
L. Castro,Miss,89,39,Midfielder
I. Radovanović,Miss,69,52,Midfielder
G. Pazzini,Miss,78,27,Forward
G. Pazzini,Miss,75,35,Forward
Daniel Bessa,Miss,71,54,Midfielder
R. Inglese,Miss,97,40,Forward
S. Pellissier,GOAL,98,51,Forward
F. Cacciatore,Miss,91,67,Defender
M. Fares,Miss,73,27,Forward
M. Stępiński,Miss,72,53,Forward
M. Kean,Miss,73,56,Forward
L. Castro,Miss,76,60,Midfielder
P. Hetemaj,Miss,90,60,Midfielder
V. Birsa,Miss,89,32,Midfielder
M. Sau,Miss,77,47,Forward
Luis Alberto,Miss,86,50,Midfielder
C. Immobile,Miss,98,47,Forward
S. Padoin,Miss,71,26,Midfielder
A. Ioniţă,Miss,72,59,Midfielder
A. Ioniţă,Miss,69,53,Midfielder
Ş. Radu,Miss,76,29,Defender
S. Milinković-Savić,Miss,92,65,Midfielder
C. Immobile,Miss,95,60,Forward
C. Immobile,GOAL,94,58,Forward
Bastos,GOAL,93,62,Defender
Diego Farias,Miss,87,59,Forward
Bastos,Miss,91,35,Defender
Diego Farias,Miss,73,30,Forward
Diego Farias,Miss,81,68,Forward
L. Pavoletti,Miss,92,48,Forward
A. Ioniţă,Miss,87,54,Midfielder
Diego Farias,Miss,81,31,Forward
A. Ioniţă,Miss,84,51,Midfielder
S. Milinković-Savić,Miss,83,52,Midfielder
N. Barella,Miss,81,50,Midfielder
H. Çalhanoğlu,Miss,89,61,Midfielder
L. Biglia,Miss,88,66,Midfielder
F. Borini,Miss,84,66,Forward
C. Zapata,Miss,89,42,Defender
R. Rodríguez,Miss,71,28,Defender
A. Galabinov,Miss,83,55,Forward
E. Zukanović,Miss,83,55,Defender
H. Çalhanoğlu,Miss,86,71,Midfielder
G. Bonaventura,Miss,69,55,Midfielder
R. Rodríguez,Miss,80,31,Defender
L. Rigoni,Miss,93,45,Midfielder
G. Bonaventura,Miss,73,36,Midfielder
L. Rigoni,Miss,91,45,Midfielder
A. Rosi,Miss,91,73,Defender
A. Bertolacci,Miss,86,41,Midfielder
A. Taarabt,Miss,79,54,Midfielder
Miguel Veloso,Miss,78,64,Midfielder
F. Kessié,Miss,87,65,Midfielder
F. Borini,Miss,77,26,Forward
F. Kessié,Miss,90,61,Midfielder
Suso,Miss,73,75,Forward
F. Borini,Miss,89,67,Forward
Suso,Miss,75,35,Forward
A. Taarabt,Miss,91,48,Midfielder
Miguel Veloso,Miss,74,58,Midfielder
P. Cutrone,Miss,89,37,Forward
M. Hamšík,Miss,83,40,Midfielder
R. Gagliardini,Miss,76,61,Midfielder
D. D'Ambrosio,Miss,78,64,Defender
L. Insigne,Miss,89,27,Forward
José Callejón,Miss,87,76,Forward
D. Mertens,Miss,95,62,Forward
Y. Nagatomo,Miss,75,27,Defender
M. Icardi,Miss,82,50,Forward
I. Perišić,Miss,89,35,Midfielder
Jorginho,Miss,78,36,Midfielder
L. Insigne,Miss,94,45,Forward
K. Koulibaly,Miss,97,35,Defender
M. Icardi,Miss,93,69,Forward
Borja Valero,Miss,92,59,Midfielder
M. Vecino,Miss,97,73,Midfielder
M. Hamšík,Miss,84,42,Midfielder
A. Candreva,Miss,97,71,Midfielder
Y. Nagatomo,Miss,79,58,Defender
L. Insigne,Miss,77,29,Forward
L. Insigne,Miss,88,22,Forward
D. Mertens,Miss,87,34,Forward
L. Insigne,Miss,80,29,Forward
João Mário,Miss,78,76,Midfielder
P. Zieliński,Miss,74,21,Midfielder
G. Ferrari,GOAL,88,53,Defender
M. Izco,Miss,78,59,Midfielder
A. Ajeti,Miss,76,59,Defender
G. Caprari,GOAL,97,45,Forward
A. Budimir,Miss,91,44,Forward
A. Stoian,Miss,78,28,Forward
K. Linetty,GOAL,90,50,Midfielder
M. Trotta,Miss,93,30,Forward
D. Kownacki,GOAL,89,40,Forward
G. Crociata,Miss,87,70,Midfielder
A. Budimir,Miss,91,31,Forward
K. Linetty,Miss,87,35,Midfielder
M. Politano,GOAL,91,34,Forward
L. Mora,Miss,77,37,Midfielder
D. Berardi,Miss,86,53,Forward
D. Berardi,Miss,95,46,Forward
D. Falcinelli,Miss,91,34,Forward
M. Politano,Miss,75,20,Forward
D. Falcinelli,Miss,84,56,Forward
F. Vicari,Miss,71,52,Defender
L. Mora,Miss,73,32,Midfielder
D. Berardi,Miss,76,42,Forward
M. Lazzari,Miss,68,47,Midfielder
P. Schiattarella,Miss,88,32,Midfielder
A. Duncan,Miss,88,30,Midfielder
P. Schiattarella,Miss,78,73,Midfielder
A. Duncan,Miss,76,44,Midfielder
M. Antenucci,Miss,87,28,Forward
S. Väisänen,Miss,86,33,Defender
M. Antenucci,Miss,80,53,Forward
F. Vicari,Miss,62,44,Defender
M. Antenucci,Miss,82,49,Forward
M. Politano,Miss,94,31,Forward
M. Antenucci,Miss,86,27,Forward
F. Viviani,Miss,75,63,Midfielder
M. Politano,Miss,81,72,Forward
D. Berardi,Miss,79,46,Forward
F. Bonazzoli,Miss,87,42,Forward
Felipe,Miss,89,66,Defender
S. Umar,Miss,80,69,Forward
E. Džeko,Miss,89,58,Forward
R. Nainggolan,Miss,82,59,Midfielder
A. Florenzi,Miss,79,81,Midfielder
A. Ljajić,Miss,83,50,Forward
S. Umar,Miss,89,65,Forward
E. Džeko,Miss,77,55,Forward
A. Kolarov,Miss,69,28,Defender
A. Florenzi,Miss,59,92,Midfielder
K. Strootman,Miss,92,40,Midfielder
R. Nainggolan,Miss,79,36,Midfielder
D. De Rossi,Miss,68,61,Midfielder
A. Ljajić,Miss,81,34,Forward
C. Ünder,Miss,76,61,Forward
M. Niang,Miss,90,26,Forward
S. El Shaarawy,Miss,78,49,Forward
C. Ünder,Miss,87,52,Forward
Bruno Peres,Miss,86,65,Defender
S. Perica,GOAL,90,37,Forward
M. Pjanić,Miss,78,69,Midfielder
P. Dybala,Miss,83,39,Forward
P. Dybala,Miss,77,72,Forward
G. Chiellini,Miss,96,46,Defender
S. Khedira,GOAL,92,43,Midfielder
G. Higuaín,Miss,89,52,Forward
M. Mandžukić,Miss,93,45,Forward
J. Jankto,Miss,91,25,Midfielder
J. Jankto,Miss,93,33,Midfielder
S. Perica,Miss,90,39,Forward
R. de Paul,Miss,80,64,Midfielder
J. Jankto,Miss,91,35,Midfielder
S. Fofana,Miss,80,69,Midfielder
Danilo,GOAL,96,51,Defender
D. Rugani,GOAL,93,51,Defender
Ali Adnan,Miss,66,64,Defender
S. Khedira,GOAL,94,49,Midfielder
S. Fofana,Miss,78,35,Midfielder
Maxi López,Miss,84,48,Forward
S. Khedira,GOAL,91,68,Midfielder
M. Pjanić,GOAL,75,48,Midfielder
A. Gómez,Miss,83,36,Forward
Rafael Tolói,Miss,98,64,Defender
Rafael Tolói,Miss,87,49,Defender
J. Palomino,Miss,91,45,Defender
M. Kean,Miss,85,50,Forward
R. Gosens,Miss,89,39,Defender
A. Gómez,Miss,80,45,Forward
M. Fares,Miss,83,36,Forward
A. Caracciolo,Miss,68,33,Defender
H. Hateboer,Miss,88,70,Defender
M. Fossati,Miss,77,65,Midfielder
J. Iličić,Miss,83,69,Forward
A. Cornelius,Miss,86,57,Forward
A. Cornelius,Miss,91,33,Forward
M. Kean,Miss,85,38,Forward
A. Cerci,Miss,91,68,Forward
H. Hateboer,Miss,95,64,Defender
M. Kean,Miss,96,48,Forward
D. Verde,Miss,95,60,Forward
A. Gómez,Miss,92,33,Forward
M. de Roon,Miss,97,44,Midfielder
M. Kean,Miss,90,45,Forward
J. Iličić,Miss,86,62,Forward
R. Freuler,GOAL,88,38,Midfielder
J. Iličić,Miss,91,64,Forward
J. Iličić,GOAL,83,52,Forward
M. de Roon,Miss,82,66,Midfielder
A. Cornelius,Miss,90,64,Forward
J. Iličić,Miss,86,63,Forward
A. Gómez,Miss,87,45,Forward
J. Kurtič,GOAL,90,38,Midfielder
R. Orsolini,Miss,83,49,Forward
M. Zaccagni,Miss,90,69,Midfielder
S. Milinković-Savić,GOAL,86,44,Midfielder
M. Parolo,Miss,88,51,Midfielder
C. Immobile,Miss,92,33,Forward
M. Parolo,Miss,90,63,Midfielder
S. Lulić,GOAL,86,21,Midfielder
E. Pulgar,Miss,98,67,Midfielder
Ş. Radu,Miss,95,60,Defender
C. Immobile,Miss,87,58,Forward
M. Destro,Miss,90,34,Forward
C. Immobile,Miss,72,30,Forward
L. Krejčí,Miss,83,34,Forward
A. Masina,Miss,95,48,Defender
A. Masina,Miss,90,45,Defender
M. Parolo,Miss,92,43,Midfielder
A. Marušić,Miss,77,75,Midfielder
A. Marušić,Miss,69,52,Midfielder
M. Parolo,Miss,87,67,Midfielder
S. Verdi,Miss,83,65,Forward
O. Okwonkwo,Miss,82,67,Forward
M. Sau,Miss,95,57,Forward
L. Cigarini,Miss,83,49,Midfielder
P. Faragò,GOAL,86,53,Midfielder
L. Pavoletti,Miss,91,56,Forward
S. Padoin,Miss,73,47,Midfielder
L. Pavoletti,Miss,90,47,Forward
N. Barella,Miss,72,49,Midfielder
L. Pavoletti,Miss,91,50,Forward
L. Ceppitelli,Miss,91,47,Defender
P. Iemmello,Miss,94,53,Forward
P. Faragò,Miss,92,65,Midfielder
D. Cataldi,Miss,94,52,Midfielder
C. Lombardi,Miss,90,58,Forward
D. Cataldi,Miss,79,66,Midfielder
P. Iemmello,Miss,86,64,Forward
G. Di Chiara,Miss,70,37,Defender
L. Pavoletti,GOAL,92,56,Forward
S. Pellissier,Miss,92,34,Forward
I. Radovanović,Miss,72,48,Midfielder
M. Musacchio,Miss,91,60,Defender
H. Çalhanoğlu,Miss,77,47,Midfielder
H. Çalhanoğlu,Miss,96,56,Midfielder
F. Kessié,Miss,80,66,Midfielder
Suso,Miss,74,68,Forward
N. Tomović,Miss,88,45,Defender
Suso,GOAL,84,73,Forward
F. Borini,Miss,79,42,Forward
Suso,Miss,72,61,Forward
V. Birsa,Miss,79,59,Midfielder
F. Borini,Miss,85,29,Forward
H. Çalhanoğlu,Miss,74,60,Midfielder
L. Castro,Miss,88,54,Midfielder
H. Çalhanoğlu,GOAL,88,35,Midfielder
V. Birsa,Miss,71,59,Midfielder
Suso,Miss,71,55,Forward
V. Birsa,GOAL,84,65,Midfielder
N. Kalinić,GOAL,89,53,Forward
H. Çalhanoğlu,Miss,72,20,Midfielder
N. Tomović,Miss,89,61,Defender
M. Pucciarelli,Miss,76,50,Forward
R. Meggiorini,Miss,87,74,Forward
N. Kalinić,Miss,86,49,Forward
André Silva,Miss,92,68,Forward
F. Kessié,Miss,78,60,Midfielder
C. Théréau,Miss,88,26,Forward
F. Chiesa,Miss,95,61,Midfielder
Iago Falqué,Miss,83,60,Forward
M. Benassi,GOAL,93,64,Midfielder
E. Moretti,Miss,90,61,Defender
F. Chiesa,Miss,75,65,Midfielder
J. Veretout,Miss,71,24,Midfielder
A. Ljajić,Miss,80,38,Forward
M. Niang,Miss,87,51,Forward
F. Chiesa,Miss,84,33,Midfielder
V. Eysseric,Miss,81,44,Midfielder
M. Benassi,Miss,73,64,Midfielder
F. Chiesa,Miss,90,34,Midfielder
G. Simeone,Miss,92,52,Forward
G. Simeone,GOAL,85,54,Forward
A. Ljajić,Miss,85,44,Forward
K. Babacar,Miss,78,38,Forward
K. Babacar,Miss,79,24,Forward
M. Benassi,Miss,80,28,Midfielder
M. Benassi,Miss,73,64,Midfielder
F. Chiesa,Miss,80,72,Midfielder
L. Insigne,Miss,83,33,Forward
A. Taarabt,GOAL,88,68,Midfielder
L. Insigne,Miss,89,29,Forward
E. Zukanović,Miss,75,36,Defender
F. Ghoulam,Miss,78,29,Defender
A. Diawara,Miss,72,55,Midfielder
D. Mertens,GOAL,96,32,Forward
D. Mertens,Miss,88,33,Forward
M. Hamšík,Miss,88,60,Midfielder
P. Zieliński,Miss,88,64,Midfielder
M. Hamšík,Miss,88,57,Midfielder
L. Insigne,Miss,82,56,Forward
D. Lazović,Miss,81,49,Midfielder
E. Hysaj,Miss,81,70,Defender
M. Hamšík,Miss,74,35,Midfielder
M. Hamšík,Miss,73,36,Midfielder
L. Insigne,Miss,88,26,Forward
L. Insigne,Miss,96,67,Forward
A. Izzo,GOAL,97,47,Defender
P. Zieliński,Miss,77,65,Midfielder
G. Lapadula,Miss,89,41,Forward
A. Taarabt,Miss,79,31,Midfielder
G. Lapadula,Miss,88,52,Forward
E. Hysaj,Miss,96,73,Defender
F. Quagliarella,Miss,73,53,Forward
D. Zapata,Miss,78,57,Forward
A. Candreva,Miss,72,67,Midfielder
I. Perišić,Miss,70,21,Midfielder
I. Perišić,Miss,91,31,Midfielder
D. D'Ambrosio,Miss,90,59,Defender
A. Candreva,Miss,87,71,Midfielder
M. Škriniar,GOAL,97,47,Defender
M. Icardi,Miss,88,44,Forward
D. D'Ambrosio,Miss,86,63,Defender
I. Perišić,Miss,66,19,Midfielder
Y. Nagatomo,Miss,72,45,Defender
M. Icardi,Miss,89,50,Forward
I. Perišić,Miss,82,52,Midfielder
M. Icardi,GOAL,89,35,Forward
F. Quagliarella,Miss,75,63,Forward
M. Icardi,Miss,91,50,Forward
João Miranda,Miss,91,45,Defender
B. Bereszyński,Miss,77,66,Defender
M. Vecino,Miss,76,70,Midfielder
M. Vecino,Miss,78,57,Midfielder
M. Icardi,GOAL,95,47,Forward
G. Caprari,Miss,72,47,Forward
F. Quagliarella,Miss,75,51,Forward
I. Perišić,Miss,96,32,Midfielder
D. Kownacki,GOAL,96,41,Forward
A. Candreva,Miss,80,82,Midfielder
F. Quagliarella,Miss,93,68,Forward
João Miranda,Miss,92,65,Defender
I. Perišić,Miss,74,65,Midfielder
F. Quagliarella,Miss,93,65,Forward
F. Quagliarella,GOAL,92,47,Forward
M. Icardi,Miss,92,28,Forward
G. Caprari,Miss,86,43,Forward
S. Lichtsteiner,Miss,80,70,Defender
G. Higuaín,Miss,89,24,Forward
R. Bentancur,Miss,73,38,Midfielder
F. Bernardeschi,Miss,84,70,Midfielder
F. Bernardeschi,GOAL,86,63,Midfielder
B. Salamon,Miss,70,69,Defender
F. Bernardeschi,Miss,90,56,Midfielder
A. Paloschi,GOAL,97,55,Forward
G. Higuaín,Miss,78,62,Forward
A. Paloschi,Miss,88,49,Forward
G. Higuaín,Miss,75,39,Forward
G. Higuaín,GOAL,91,64,Forward
J. Cuadrado,GOAL,93,58,Midfielder
B. Salamon,Miss,95,44,Defender
F. Bonazzoli,Miss,88,26,Forward
P. Dybala,Miss,85,34,Forward
P. Dybala,Miss,90,64,Forward
J. Cuadrado,Miss,88,71,Midfielder
A. Kolarov,Miss,85,28,Defender
M. Gonalons,Miss,81,44,Midfielder
E. Džeko,Miss,93,47,Forward
A. Nalini,Miss,94,42,Forward
M. Rohdén,Miss,87,62,Midfielder
E. Džeko,Miss,87,45,Forward
E. Džeko,Miss,94,50,Forward
E. Džeko,Miss,90,25,Forward
R. Karsdorp,Miss,73,65,Defender
E. Džeko,Miss,88,43,Forward
D. Perotti,Miss,81,28,Forward
G. Defrel,Miss,89,43,Forward
M. Gonalons,Miss,87,28,Midfielder
F. Fazio,Miss,93,46,Defender
G. Defrel,Miss,84,50,Forward
M. Gonalons,Miss,96,54,Midfielder
A. Florenzi,Miss,79,66,Midfielder
S. Simič,Miss,89,63,Defender
A. Kolarov,Miss,79,18,Defender
E. Džeko,Miss,94,64,Forward
Danilo,Miss,92,51,Defender
S. Missiroli,Miss,88,61,Midfielder
A. Barák,Miss,80,31,Midfielder
D. Berardi,Miss,75,54,Forward
Ryder Matos,Miss,95,59,Forward
M. Politano,Miss,77,73,Forward
A. Barák,GOAL,84,47,Midfielder
S. Perica,Miss,81,65,Forward
D. Falcinelli,Miss,82,39,Forward
D. Berardi,Miss,79,42,Forward
D. Falcinelli,Miss,89,55,Forward
D. Berardi,Miss,77,38,Forward
D. Falcinelli,Miss,89,44,Forward
V. Behrami,Miss,84,45,Midfielder
S. Missiroli,Miss,87,34,Midfielder
Maxi López,Miss,87,38,Forward
M. Politano,Miss,73,58,Forward
J. Stryger Larsen,Miss,91,60,Defender
Luis Alberto,Miss,83,36,Midfielder
Bastos,GOAL,99,49,Defender
C. Immobile,GOAL,89,57,Forward
A. Marušić,GOAL,97,54,Midfielder
D. Cataldi,Miss,76,73,Midfielder
N. Viola,Miss,77,37,Midfielder
S. Milinković-Savić,Miss,83,37,Midfielder
S. Milinković-Savić,Miss,79,57,Midfielder
D. Cataldi,Miss,90,54,Midfielder
A. Ciciretti,Miss,88,54,Forward
G. Di Chiara,Miss,81,28,Defender
A. Ciciretti,Miss,73,48,Forward
Lucas Leiva,Miss,82,53,Midfielder
A. Lazaar,Miss,87,37,Defender
A. Ciciretti,Miss,71,35,Forward
A. Lazaar,GOAL,89,30,Defender
G. Di Chiara,Miss,73,27,Defender
P. Iemmello,Miss,91,48,Forward
D. Cataldi,Miss,83,40,Midfielder
A. Ciciretti,Miss,92,68,Forward
M. Parolo,GOAL,85,59,Midfielder
N. Viola,Miss,77,29,Midfielder
A. Ciciretti,Miss,77,59,Forward
C. Immobile,Miss,87,41,Forward
A. Ciciretti,Miss,95,32,Forward
A. Ciciretti,Miss,88,32,Forward
Nani,GOAL,88,53,Midfielder
N. Viola,Miss,74,48,Midfielder
F. Chiesa,Miss,76,61,Midfielder
A. Nalini,Miss,91,70,Forward
M. Sampirisi,Miss,72,74,Defender
F. Chiesa,Miss,79,34,Midfielder
V. Eysseric,Miss,74,25,Midfielder
A. Budimir,GOAL,96,57,Forward
M. Trotta,GOAL,86,58,Forward
M. Badelj,Miss,85,59,Midfielder
A. Nalini,Miss,86,49,Forward
M. Trotta,Miss,88,52,Forward
D. Pavlovic,Miss,78,38,Defender
G. Simeone,Miss,86,66,Forward
F. Chiesa,Miss,76,40,Midfielder
M. Benassi,GOAL,95,59,Midfielder
A. Budimir,Miss,94,55,Forward
J. Veretout,Miss,71,34,Midfielder
R. Mandragora,Miss,85,32,Midfielder
G. Simeone,Miss,92,56,Forward
F. Chiesa,Miss,89,27,Midfielder
F. Chiesa,Miss,91,32,Midfielder
Gil Dias,Miss,87,71,Forward
G. Pezzella,Miss,77,47,Defender
G. Simeone,Miss,94,54,Forward
R. Mandragora,Miss,76,13,Midfielder
K. Babacar,Miss,92,33,Forward
I. Perišić,Miss,70,48,Midfielder
A. Candreva,Miss,91,70,Midfielder
M. Vecino,Miss,76,73,Midfielder
A. Cerci,Miss,89,62,Forward
M. Fares,Miss,79,53,Forward
D. Verde,Miss,78,67,Forward
M. Icardi,Miss,83,52,Forward
M. Vecino,Miss,89,36,Midfielder
Borja Valero,GOAL,96,50,Midfielder
I. Perišić,Miss,74,51,Midfielder
M. Icardi,Miss,82,39,Forward
M. Vecino,Miss,78,45,Midfielder
I. Perišić,Miss,86,66,Midfielder
A. Cerci,Miss,76,43,Forward
M. Vecino,Miss,95,61,Midfielder
A. Candreva,Miss,76,74,Midfielder
I. Perišić,GOAL,84,49,Midfielder
A. Cerci,Miss,88,68,Forward
Borja Valero,Miss,81,53,Midfielder
A. Candreva,Miss,82,70,Midfielder
A. Cerci,Miss,87,61,Forward
B. Zuculini,Miss,72,33,Midfielder
Lee Seung-Woo,Miss,81,35,Forward
D. Verde,Miss,68,54,Forward
Suso,Miss,74,51,Forward
H. Çalhanoğlu,Miss,74,75,Midfielder
N. Kalinić,Miss,89,44,Forward
P. Dybala,Miss,76,58,Forward
G. Higuaín,GOAL,85,52,Forward
Suso,Miss,88,74,Forward
S. Khedira,Miss,85,46,Midfielder
G. Chiellini,Miss,79,42,Defender
L. Biglia,Miss,83,47,Midfielder
N. Kalinić,Miss,94,55,Forward
H. Çalhanoğlu,Miss,92,37,Midfielder
F. Kessié,Miss,75,73,Midfielder
N. Kalinić,Miss,90,55,Forward
P. Dybala,Miss,78,62,Forward
P. Dybala,Miss,82,49,Forward
G. Higuaín,GOAL,86,58,Forward
H. Çalhanoğlu,Miss,71,23,Midfielder
P. Dybala,Miss,80,42,Forward
M. Locatelli,Miss,72,43,Midfielder
F. Kessié,Miss,90,36,Midfielder
M. Hamšík,Miss,83,47,Midfielder
L. Insigne,Miss,80,25,Forward
M. Politano,Miss,76,63,Forward
M. Hamšík,Miss,79,26,Midfielder
M. Hamšík,Miss,89,35,Midfielder
L. Insigne,Miss,82,27,Forward
L. Insigne,Miss,85,28,Forward
Allan,GOAL,87,48,Midfielder
José Callejón,Miss,81,68,Forward
F. Ghoulam,Miss,87,47,Defender
F. Ghoulam,Miss,86,28,Defender
V. Chiricheș,Miss,72,47,Defender
D. Falcinelli,GOAL,92,54,Forward
José Callejón,Miss,94,61,Forward
D. Mertens,Miss,85,35,Forward
M. Hamšík,Miss,95,28,Midfielder
L. Insigne,Miss,87,31,Forward
D. Mertens,GOAL,96,47,Forward
L. Mazzitelli,Miss,87,45,Midfielder
M. Hamšík,Miss,91,36,Midfielder
F. Cassata,Miss,92,40,Midfielder
S. Sensi,Miss,74,37,Midfielder
L. Insigne,Miss,77,43,Forward
F. Ghoulam,Miss,92,28,Defender
P. Zieliński,Miss,74,31,Midfielder
D. Mertens,Miss,82,38,Forward
D. Mertens,Miss,86,70,Forward
F. Di Francesco,Miss,89,37,Forward
S. Verdi,Miss,74,66,Forward
S. El Shaarawy,Miss,91,31,Forward
F. Di Francesco,Miss,91,68,Forward
F. Di Francesco,Miss,70,41,Forward
A. Florenzi,Miss,82,61,Midfielder
G. Defrel,Miss,88,65,Forward
E. Džeko,Miss,86,36,Forward
E. Džeko,Miss,90,43,Forward
E. Džeko,Miss,93,54,Forward
F. Di Francesco,Miss,92,42,Forward
F. Di Francesco,Miss,85,22,Forward
A. Masina,Miss,95,44,Defender
F. Helander,Miss,89,55,Defender
S. El Shaarawy,GOAL,89,34,Forward
F. Fazio,Miss,86,75,Defender
K. Strootman,Miss,86,39,Midfielder
S. El Shaarawy,Miss,74,38,Forward
S. El Shaarawy,Miss,83,36,Forward
C. Falletti,Miss,74,75,Midfielder
L. Pellegrini,Miss,77,40,Midfielder
L. Pellegrini,Miss,84,46,Midfielder
E. Džeko,Miss,71,48,Forward
A. Florenzi,Miss,89,68,Midfielder
R. Inglese,Miss,75,32,Forward
R. Meggiorini,Miss,86,60,Forward
S. Bastien,Miss,86,52,Midfielder
S. Bastien,Miss,87,28,Midfielder
F. Quagliarella,Miss,74,58,Forward
F. Quagliarella,Miss,92,31,Forward
K. Linetty,GOAL,94,41,Midfielder
V. Birsa,Miss,92,51,Midfielder
F. Cacciatore,GOAL,90,58,Defender
R. Meggiorini,Miss,93,45,Forward
K. Linetty,Miss,83,34,Midfielder
K. Linetty,Miss,76,56,Midfielder
R. Inglese,Miss,85,56,Forward
M. Gobbi,Miss,82,47,Defender
M. Gobbi,Miss,83,35,Defender
L. Castro,Miss,92,62,Midfielder
D. Zapata,GOAL,96,47,Forward
R. Inglese,Miss,89,31,Forward
G. Caprari,Miss,93,66,Forward
D. Praet,Miss,95,65,Midfielder
J. Sala,Miss,82,76,Defender
D. Zapata,Miss,72,64,Forward
F. Quagliarella,Miss,88,58,Forward
G. Ramírez,Miss,87,56,Midfielder
L. Castro,Miss,94,37,Midfielder
L. Torreira,GOAL,79,52,Midfielder
F. Quagliarella,Miss,96,48,Forward
M. Antenucci,Miss,76,66,Forward
G. Lapadula,Miss,92,54,Forward
L. Rigoni,Miss,97,50,Midfielder
P. Schiattarella,Miss,91,68,Midfielder
A. Taarabt,Miss,88,42,Midfielder
M. Antenucci,Miss,91,73,Forward
L. Rossettini,Miss,92,52,Defender
D. Laxalt,Miss,93,29,Midfielder
A. Bertolacci,Miss,90,35,Midfielder
P. Schiattarella,Miss,74,27,Midfielder
A. Taarabt,Miss,87,38,Midfielder
G. Lapadula,Miss,87,48,Forward
B. Salamon,Miss,71,58,Defender
M. Antenucci,GOAL,80,53,Forward
S. Omeonga,Miss,77,40,Midfielder
A. Taarabt,Miss,73,42,Midfielder
