playerId,name,category,best_fit_role,raw_best_fit_role
326523,Dani Ceballos,md,cam,cam
5542,Dani García,md,rcm,rcm
4319,Dani Giménez,gk,gk,cb
293856,Dani Molina,md,ram,rw
4343,Dani Pacheco,md,ram,ram
3286,Dani Parejo,md,cm,cm
412897,Dani Raba,md,lam,lam
22381,Daniel Bessa,md,rcm,rcm
70140,Daniel Carriço,df,lcb,cdm
4501,Daniel Carvajal,df,lb,lam
20583,Danilo,df,lcb,cdm
70083,Danilo,df,lcb,cm
105523,Danilo Avelar,df,rb,rcm
20496,Danilo Pereira,md,cm,cm
15010,Dante,df,lcb,cdm
400564,Darío Poveda,fw,rw,ram
551398,David Alba,df,rb,rb
4355,David García,df,lb,cdm
4780,David Juncà,df,rb,ram
7892,David Luiz,df,lcb,cdm
4303,David López,df,lb,cdm
8317,David Silva,md,cam,cam
4936,David Simón,df,lb,lam
278320,David Soria,gk,gk,lcb
7910,David de Gea,gk,gk,cb
3667,De La Bella,df,rb,rcm
3421,De Marcos,df,lb,lam
8323,Denis Suárez,md,ram,ram
3348,Deulofeu,fw,ls,lam
270866,Diego Carlos,df,lcb,cdm
4338,Diego Costa,fw,rs,ram
23314,Diego Farias,fw,rs,cam
247169,Diego González,df,rb,rb
225996,Diego Llorente,df,lcb,cdm
3519,Diego López,gk,gk,lcb
169002,Diego Rico,df,rb,rcm
250805,Djené,df,lb,lb
8537,Dong-Won Ji,fw,rw,rcm
105334,Douglas Costa,md,cam,cam
443324,Douglas Luiz,md,cm,cm
143566,Douglas Santos,df,rb,rcm
3798,Dídac Vilá,df,rb,ram
40574,Dória,df,rb,rcm
423162,E. Ampadu,df,lcb,cdm
256998,E. Bailly,df,lb,lb
280383,E. Bardhi,md,rcm,rcm
388099,E. Bearzotti,md,lcm,lcm
230687,E. Berggreen,fw,st,cam
50849,E. Berisha,gk,gk,cb
15952,E. Bičakčić,df,lcb,cdm
56183,E. Bjarnason,md,rcm,rcm
338201,E. Boateng,fw,st,cam
29590,E. Bourgaud,md,lcm,lcm
454457,E. Brignola,fw,lw,lam
278049,E. Cabaco,df,lcb,lcb
18550,E. Can,md,cm,cm
25798,E. Capoue,md,cm,cm
239290,E. Capradossi,df,lb,lb
21174,E. Cavani,fw,st,cam
266312,E. Cecchini,md,lcm,lcm
15198,E. Choupo-Moting,fw,rs,ram
275032,E. Crivelli,fw,st,cam
116364,E. Davis,df,rb,ram
352328,E. Demirović,fw,st,cam
14787,E. Derdiyok,fw,st,cam
210044,E. Dier,md,lcm,lcm
8327,E. Džeko,fw,st,cam
265318,E. Fernandes,md,lcm,lcm
51132,E. Forsberg,md,ram,ram
70112,E. Garay,df,lb,lb
20468,E. Giaccherini,md,ram,ram
246059,E. Goldaniga,df,lb,cdm
92982,E. Guðjohnsen,fw,st,cm
79248,E. Hajsafi,df,rb,rb
21314,E. Hallfreðsson,md,rcm,rcm
25707,E. Hazard,fw,rs,cam
259531,E. Hyndman,md,cm,cm
21001,E. Hysaj,df,lb,lcm
70171,E. Imorou,df,rb,ram
70139,E. Insúa,df,rb,ram
93084,E. Jakupovic,gk,gk,lcb
51343,E. Johansson,df,lb,lb
16122,E. Kachunga,fw,ls,lam
37896,E. Kawashima,gk,gk,cb
93608,E. Kaçe,md,rcm,rcm
105595,E. Khacheridi,df,lb,lb
51064,E. Krafth,df,lb,lcm
286381,E. Kwateng,df,lb,lb
21636,E. Lamanna,gk,gk,lcb
20441,E. Lamela,md,cam,cam
50318,E. Lenjani,df,rb,ram
566942,E. Loiodice,md,cm,cm
70085,E. Mangala,df,rb,rb
7848,E. Martínez,gk,gk,cb
373817,E. Massouema,md,cm,cm
281255,E. Mor,fw,rs,ram
21279,E. Moretti,df,rb,rb
20808,E. Muñoz,df,lcb,lcb
346158,E. Nketiah,fw,ls,lam
266532,E. Ofori,md,lcm,lcm
107,E. Pieters,df,rb,rcm
15193,E. Polanski,md,cm,cm
284322,E. Ponce,fw,st,cam
90268,E. Pulgar,md,cm,cm
86234,E. Pérez,md,lam,lam
337903,E. Rexhbecaj,md,rcm,rcm
25809,E. Rivière,fw,st,cam
399673,E. Rolón,md,cm,cm
25605,E. Sala,fw,st,cam
520774,E. Salcedo,fw,rs,rs
3445,E. Salvio,md,lam,lam
20855,E. Schelotto,df,lb,lcm
21517,E. Schiavon,md,lcm,lcm
29588,E. Seka,df,rb,rcm
246946,E. Skhiri,md,lcm,lcm
404227,E. Taha,fw,rs,cam
224971,E. Thommy,md,cam,cam
354470,E. Torrasi,md,cam,cam
20802,E. Viviano,gk,gk,cb
25521,E. Zelazny,gk,gk,cb
33091,E. Zengin,md,ram,ram
279541,E. Zidane,md,cm,cm
38532,E. Zukanović,df,rb,rb
448210,E. Álvarez,df,lb,lcm
32652,E. Çolak,md,cam,cam
274435,E. Ünal,fw,st,cam
20626,Eder,fw,st,cam
71654,Ederson,gk,gk,cb
70959,Edgar Ié,df,lb,lb
499843,Edu Expósito,md,lcm,lcm
3570,Eliseu,df,rb,ram
167104,Eloi Amagat,md,ram,ram
40787,Emerson,df,rb,ram
6370,Eraso,md,cam,cam
489417,Erik Expósito,fw,st,cam
167118,Erik Morán,md,cm,cm
120269,Essam El Hadary,gk,gk,cdm
4113,Etxeita,df,lcb,cdm
45579,Everton Luiz,md,lcm,lcm
20635,F. Acerbi,df,rcb,cdm
6165,F. Andone,fw,st,cam
90991,F. Armani,gk,gk,lcb
149848,F. Avenatti,fw,st,cam
245807,F. Bahlouli,md,cam,cam
25704,F. Balmont,md,lcm,lcm
112679,F. Baloy,df,rcb,cdm
16027,F. Bartels,md,lam,lam
25937,F. Bellugou,df,lcb,cm
120784,F. Ben Mustapha,gk,gk,lcb
209354,F. Ben Youssef,fw,lw,lam
246061,F. Bernardeschi,md,lam,lam
239298,F. Bonazzoli,fw,ls,lam
20449,F. Borini,fw,st,cam
209014,F. Boulaya,md,cam,cam
231713,F. Bradarić,md,rcm,rcm
21607,F. Cacciatore,df,lb,lcm
101635,F. Caicedo,fw,st,cam
434142,F. Caligara,md,rcm,rb
125512,F. Calvo,df,rb,rcm
302798,F. Cassata,md,cm,cm
21528,F. Ceccherini,df,lcb,cdm
22686,F. Ceravolo,fw,st,cam
29748,F. Chafik,df,lb,lcm
447804,F. Chiesa,md,cam,cam
7864,F. Coquelin,md,cm,cm
134420,F. Costa,df,rb,ram
8464,F. Delph,md,ram,ram
415809,F. Depaoli,md,lcm,lcm
259292,F. Di Francesco,fw,st,cam
8628,F. Di Santo,fw,st,cam
277002,F. Diabaté,fw,rs,ram
14990,F. Diagne,df,lcb,cdm
286915,F. Eboa Eboa,df,rcb,cdm
273683,F. Escobar,df,rcb,cdm
471947,F. Evina,fw,rw,ram
25888,F. Fajr,md,cm,cm
3463,F. Fazio,df,rcb,cdm
21164,F. Fernández,df,lcb,lcb
