eventName,subEventName,startX,startY,endX,endY,tags
Pass,Simple pass,71,27,62,94,1801
Pass,High pass,57,18,79,96,1802
Pass,Simple pass,69,38,65,52,1801
Others on the ball,Touch,30,23,32,38,
Pass,Simple pass,32,38,40,19,1801
Duel,Ground defending duel,68,79,68,75,"701, 1802"
Foul,Foul,68,75,68,79,
Pass,Smart pass,66,68,92,66,"901, 1801"
Pass,Simple pass,59,36,58,7,1801
Pass,Simple pass,69,41,69,33,1801
Pass,Simple pass,67,30,70,52,1801
Free Kick,Free kick cross,67,42,94,67,"801, 1802"
Duel,Ground loose ball duel,70,77,67,84,"703, 1801"
Pass,Cross,67,84,31,52,"402, 1802"
Pass,Simple pass,51,55,42,40,1801
Duel,Air duel,44,83,59,83,"703, 1801"
Pass,Simple pass,65,28,38,42,1801
Pass,Simple pass,64,27,64,8,1801
Duel,Ground attacking duel,75,54,63,47,"602, 701, 1802"
Duel,Ground attacking duel,61,97,56,100,"504, 702, 1801"
Pass,Simple pass,63,73,66,96,1801
Pass,Simple pass,62,74,64,65,1801
Duel,Ground loose ball duel,39,65,32,55,"701, 1802"
Pass,Simple pass,68,71,71,47,1801
Free Kick,Free kick cross,70,84,92,43,"801, 1801"
Pass,Simple pass,66,34,33,43,1801
Others on the ball,Touch,42,39,60,69,
Pass,Simple pass,60,69,67,75,1801
Pass,High pass,59,76,94,48,"901, 1802"
Pass,Simple pass,67,75,63,19,1801
Pass,Simple pass,75,29,73,46,1802
Pass,Simple pass,69,32,58,23,1801
Duel,Ground loose ball duel,89,34,100,100,"702, 1801"
Duel,Ground attacking duel,78,94,69,95,"503, 701, 1802"
Duel,Ground attacking duel,73,53,65,59,"702, 1801"
Pass,Cross,68,22,77,33,"402, 801, 1801"
Pass,Simple pass,66,13,66,14,1802
Pass,Simple pass,55,28,56,67,1801
Duel,Ground defending duel,27,86,24,82,"504, 703, 1801"
Pass,Simple pass,65,77,62,93,1801
Others on the ball,Touch,66,79,68,88,
Duel,Ground loose ball duel,68,88,66,90,"701, 1802"
Duel,Ground defending duel,66,90,64,88,"701, 1802"
Pass,Simple pass,71,39,73,36,1801
Pass,Simple pass,66,35,57,32,1801
Duel,Ground loose ball duel,52,47,32,89,"701, 1802"
Duel,Ground defending duel,67,60,67,60,"701, 1802"
Foul,Foul,67,60,67,60,
Duel,Ground defending duel,63,58,64,55,"702, 1801"
Others on the ball,Touch,55,69,74,68,
Pass,High pass,74,68,88,28,"901, 1801"
Pass,Simple pass,63,36,41,38,1801
Pass,High pass,57,17,78,87,1801
Duel,Ground defending duel,66,73,67,81,"702, 1801"
Duel,Ground loose ball duel,68,15,81,7,"701, 1802"
Duel,Ground attacking duel,79,9,73,0,"602, 702, 1801"
Pass,Simple pass,80,9,78,3,1801
Pass,Simple pass,71,29,73,49,1801
Pass,Simple pass,59,22,40,28,"2001, 1802"
Pass,Simple pass,66,26,61,65,1801
Pass,Simple pass,73,42,66,63,1801
Pass,Simple pass,36,23,37,5,1801
Pass,Simple pass,66,22,71,36,1801
Pass,High pass,71,32,72,81,1801
Duel,Air duel,89,37,89,42,"703, 1801"
Shot,Shot,89,42,100,100,"403, 1211, 1802"
Duel,Ground defending duel,67,3,59,4,"504, 1601, 701, 1802"
Duel,Ground loose ball duel,53,28,44,27,"702, 1801"
Duel,Ground loose ball duel,44,27,39,25,"703, 1801"
Pass,Simple pass,70,36,61,56,1801
Pass,Simple pass,72,36,65,29,1801
Duel,Air duel,88,37,89,39,"702, 1801"
Duel,Air duel,89,39,89,22,"701, 1802"
Pass,Simple pass,43,65,37,81,1801
Pass,Simple pass,66,77,71,6,1801
Pass,Head pass,67,33,35,43,1801
Pass,Simple pass,58,37,61,18,1801
Pass,Simple pass,64,28,55,32,1801
Duel,Ground defending duel,57,5,42,4,"503, 701, 1802"
Duel,Air duel,97,52,89,50,"701, 1802"
Offside,,83,25,0,0,
Others on the ball,Touch,29,15,28,13,
Duel,Ground loose ball duel,65,66,64,67,"703, 1801"
Pass,Simple pass,64,67,76,75,1801
Pass,Smart pass,89,76,90,37,"302, 1801"
Pass,Simple pass,72,53,63,69,1801
Pass,Simple pass,71,38,92,94,1801
Duel,Ground loose ball duel,33,19,32,22,"1601, 703, 1801"
Pass,Simple pass,32,22,35,32,1801
Pass,Simple pass,44,10,73,36,1801
Duel,Ground attacking duel,61,30,67,28,"701, 1802"
Duel,Ground defending duel,12,10,10,18,"504, 1601, 701, 1802"
Pass,Simple pass,12,14,11,18,1801
Pass,High pass,41,15,66,28,1802
Duel,Ground attacking duel,60,53,72,50,"701, 1802"
Pass,Simple pass,66,17,76,7,1801
Pass,Simple pass,73,33,70,60,1801
Pass,Simple pass,65,40,56,70,1801
Pass,Simple pass,55,34,76,9,1801
Duel,Air duel,95,54,93,53,"703, 1801"
Pass,Simple pass,28,13,30,59,1802
Duel,Ground loose ball duel,18,7,18,5,"703, 1801"
Pass,Head pass,18,5,18,9,1802
Duel,Ground defending duel,15,6,20,14,"504, 701, 1802"
Duel,Ground loose ball duel,83,58,88,42,"701, 1802"
Pass,Simple pass,66,67,62,62,1801
Pass,Simple pass,15,34,27,29,"1401, 1801"
Free Kick,Free kick cross,55,16,0,0,"801, 1802"
Duel,Air duel,70,11,83,15,"703, 1801"
Duel,Air duel,71,8,82,20,"703, 1801"
Pass,High pass,4,4,38,22,1802
Pass,Head pass,58,21,67,26,1802
Pass,Cross,97,29,97,48,"401, 801, 1801"
Pass,Simple pass,69,16,57,58,1801
Pass,Simple pass,56,34,52,36,1801
Pass,Simple pass,50,3,33,20,"1401, 1801"
Others on the ball,Clearance,4,55,31,49,"1401, 1802"
Duel,Ground defending duel,16,7,4,16,"502, 1601, 701, 1802"
Duel,Air duel,77,7,82,0,"701, 1802"
Pass,Simple pass,78,7,79,3,1801
Pass,Simple pass,85,11,73,22,1802
Pass,Simple pass,51,50,29,69,1801
Pass,High pass,72,13,89,70,1802
Pass,Simple pass,62,79,54,95,1801
Pass,Simple pass,52,55,44,25,1801
Duel,Ground attacking duel,59,89,66,93,"703, 1801"
Duel,Air duel,38,18,24,0,"702, 1801"
Pass,Simple pass,36,20,28,9,1801
Pass,High pass,34,21,94,9,1801
Others on the ball,Touch,68,23,69,10,
Duel,Ground loose ball duel,69,10,75,6,"701, 1802"
Pass,Simple pass,35,41,29,52,1801
Pass,Simple pass,27,23,54,27,1801
Pass,High pass,40,25,73,93,1802
Pass,Simple pass,26,67,22,79,1801
Pass,Smart pass,45,31,70,56,1802
Free Kick,Free Kick,34,30,31,78,1801
Pass,Simple pass,44,55,44,29,1801
Duel,Ground defending duel,68,55,70,38,"703, 1801"
Pass,Simple pass,65,27,69,10,1801
Pass,Simple pass,67,23,73,32,1801
Pass,Simple pass,62,21,59,67,1801
Others on the ball,Touch,36,33,56,53,
Pass,Simple pass,56,53,67,45,1801
Free Kick,Penalty,89,50,87,54,"402, 1205, 1802"
Shot,Shot,92,53,0,0,"101, 403, 201, 1203, 1801"
Pass,Simple pass,6,34,23,36,1801
Pass,Simple pass,6,58,5,91,"1401, 1801"
Pass,Simple pass,44,61,73,23,1801
Pass,Simple pass,36,23,12,14,1801
Duel,Ground loose ball duel,15,37,13,29,"701, 1802"
Pass,Simple pass,55,61,40,73,1801
Pass,High pass,59,31,68,12,"901, 1802"
Pass,Simple pass,37,28,32,67,1801
Shot,Shot,89,33,0,0,"101, 402, 201, 1205, 1801"
Pass,Simple pass,46,64,31,38,1801
Pass,Simple pass,29,27,31,24,1801
Duel,Air duel,43,51,32,52,"701, 1802"
Pass,Simple pass,51,47,67,42,1801
Pass,Simple pass,42,29,37,56,1801
Pass,Simple pass,47,40,70,41,1801
Pass,High pass,57,36,80,93,1802
Pass,Simple pass,61,17,62,20,"1401, 1802"
Pass,Simple pass,59,16,36,74,1801
Duel,Ground loose ball duel,68,39,70,34,"703, 1801"
Pass,Simple pass,70,34,74,20,1801
Pass,Simple pass,60,30,47,83,1801
Others on the ball,Acceleration,57,28,68,23,1801
Pass,Simple pass,68,23,76,26,1801
Duel,Ground attacking duel,77,32,75,28,"702, 1801"
Pass,Simple pass,75,28,80,16,1802
Pass,Simple pass,67,33,65,77,1801
Pass,High pass,53,54,85,35,1801
Duel,Air duel,36,35,30,34,"702, 1801"
Pass,Simple pass,37,46,21,37,1801
Pass,Simple pass,45,24,60,22,1801
Pass,Simple pass,56,31,54,62,1801
Duel,Ground loose ball duel,34,58,32,52,"703, 1801"
Pass,Simple pass,24,80,32,88,"1401, 1801"
Others on the ball,Clearance,10,52,29,65,"1401, 1801"
Duel,Air duel,30,64,14,35,"701, 1802"
Others on the ball,Clearance,10,35,38,36,1802
Duel,Ground defending duel,16,9,4,14,"703, 1801"
Pass,Simple pass,4,14,29,30,1802
Duel,Ground defending duel,28,69,26,51,"502, 701, 1802"
Others on the ball,Touch,31,19,30,15,1401
Pass,High pass,32,14,78,5,1802
Duel,Ground defending duel,36,18,33,16,"504, 702, 1801"
Duel,Ground loose ball duel,33,16,35,8,"701, 1802"
Pass,Launch,11,59,55,53,"1401, 1801"
Pass,Simple pass,27,59,7,26,1801
Shot,Shot,44,40,0,0,"101, 402, 201, 1203, 1801"
Duel,Ground defending duel,34,23,34,28,"504, 701, 1802"
Foul,Foul,34,28,34,23,
Pass,Simple pass,33,60,36,69,1801
Pass,Simple pass,34,42,37,24,1801
Pass,Simple pass,32,23,29,23,1801
Pass,Simple pass,39,27,33,27,1801
Pass,Simple pass,71,28,73,25,1801
Pass,Simple pass,64,23,44,52,1801
Pass,High pass,46,35,56,35,1802
Duel,Ground defending duel,57,10,44,10,"504, 701, 1802"
Duel,Ground loose ball duel,39,23,46,41,"701, 1802"
Pass,Launch,49,16,88,20,"1001, 1802"
Pass,Simple pass,35,29,28,45,1801
Pass,Simple pass,40,35,39,27,1801
Pass,Simple pass,36,29,35,29,1802
Pass,Simple pass,30,22,30,15,1802
Duel,Ground defending duel,30,15,31,18,"702, 1801"
Pass,Simple pass,26,20,46,0,1802
Pass,High pass,37,9,52,25,1801
Pass,Simple pass,53,29,31,76,1801
Others on the ball,Touch,59,19,58,11,
Duel,Ground defending duel,58,11,52,7,"701, 1802"
Pass,Simple pass,27,22,26,5,1801
Pass,Simple pass,24,7,38,7,1801
Pass,Simple pass,60,25,87,15,1801
Pass,Simple pass,33,80,23,94,1801
Pass,Simple pass,44,18,40,6,1801
Others on the ball,Touch,24,94,31,93,
Duel,Ground defending duel,31,93,25,97,"701, 1802"
Pass,Simple pass,23,83,24,95,1801
Pass,Simple pass,70,21,99,17,"1001, 1802"
Shot,Shot,77,67,0,0,"402, 2101, 1802"
Duel,Air duel,89,74,87,72,"701, 1802"
Foul,Foul,87,72,89,74,
Pass,Simple pass,26,76,31,88,1801
Pass,Simple pass,30,39,36,6,1801
Pass,Simple pass,41,37,44,90,1801
Pass,Simple pass,71,7,83,6,1801
Pass,Smart pass,74,75,80,85,"901, 1802"
Duel,Ground attacking duel,72,89,67,90,"703, 1801"
Free Kick,Free kick cross,71,92,90,46,1802
Pass,Smart pass,47,54,76,74,1801
Pass,Simple pass,71,81,56,89,1801
Pass,Simple pass,59,71,75,57,1801
Pass,Simple pass,26,39,4,44,1801
Duel,Ground defending duel,26,35,36,36,"504, 701, 1802"
Duel,Ground defending duel,25,13,14,11,"502, 701, 1802"
Pass,Simple pass,34,45,48,55,1801
Duel,Ground defending duel,34,27,35,31,"702, 1801"
Pass,Simple pass,45,31,24,33,1801
Others on the ball,Touch,27,51,36,40,
Pass,Simple pass,36,40,39,9,1801
Pass,Simple pass,29,27,44,34,1801
Duel,Ground attacking duel,44,25,41,24,"701, 1802"
Pass,Simple pass,29,15,14,3,1801
Pass,Simple pass,45,10,52,24,1801
Pass,Simple pass,51,17,65,45,1801
Pass,Simple pass,71,39,73,92,1801
Duel,Ground defending duel,33,42,33,48,"702, 1801"
Pass,Simple pass,41,83,45,97,1801
Pass,Simple pass,46,72,28,36,1801
Pass,Simple pass,53,41,72,28,1802
Free Kick,Throw in,71,0,58,9,1801
Pass,High pass,41,31,68,86,1802
Pass,High pass,68,38,89,55,"901, 1801"
Pass,Simple pass,30,31,28,47,1801
Duel,Ground attacking duel,92,56,49,96,"701, 1802"
Pass,Simple pass,74,6,70,22,1801
Duel,Ground attacking duel,70,5,70,9,"502, 701, 1802"
Duel,Ground defending duel,70,9,79,23,"504, 703, 1801"
Pass,Simple pass,79,23,78,14,1802
Others on the ball,Touch,24,6,22,0,1401
Duel,Ground attacking duel,59,10,67,29,"703, 1801"
Pass,Simple pass,67,29,79,35,1801
Pass,Simple pass,64,15,40,14,1801
Pass,Simple pass,34,39,29,66,1801
Pass,Simple pass,60,26,65,5,1801
Pass,Simple pass,66,36,70,49,1801
Pass,Simple pass,69,50,79,75,1801
Duel,Ground attacking duel,30,11,27,13,"1901, 702, 1801"
Pass,Simple pass,27,13,44,20,"1901, 1801"
Pass,Simple pass,32,6,63,0,"1401, 1802"
Duel,Ground loose ball duel,86,49,88,54,"702, 1801"
Pass,Simple pass,47,50,44,64,1801
Pass,Smart pass,52,72,88,40,"301, 1901, 901, 1801"
Pass,Simple pass,70,61,57,33,1801
Duel,Ground attacking duel,71,47,52,85,"501, 703, 1801"
Duel,Ground loose ball duel,31,32,31,33,"703, 1801"
Duel,Ground loose ball duel,74,91,76,86,"701, 1802"
Others on the ball,Touch,17,83,13,84,1401
Pass,High pass,26,90,65,67,1802
Pass,High pass,31,82,80,100,1802
Duel,Ground defending duel,5,73,7,71,"702, 1801"
Pass,Head pass,55,82,45,51,1802
Pass,Launch,15,89,42,100,1802
Duel,Air duel,65,86,67,45,"703, 1801"
Pass,Simple pass,30,82,23,79,1801
Duel,Ground defending duel,15,84,9,92,"501, 701, 1802"
Pass,Simple pass,60,77,60,74,1801
Others on the ball,Touch,9,74,29,85,1401
Duel,Ground attacking duel,82,79,96,87,"501, 602, 701, 1802"
Duel,Ground defending duel,96,87,86,91,"501, 701, 1802"
Duel,Ground loose ball duel,5,71,7,75,"703, 1801"
Duel,Ground defending duel,17,93,21,85,"503, 701, 1802"
Pass,Simple pass,70,82,82,62,1801
Free Kick,Free Kick,35,88,50,67,1802
Others on the ball,Touch,79,92,65,77,1401
Pass,Simple pass,38,73,35,92,1801
Pass,Simple pass,65,82,39,73,1801
Pass,Simple pass,53,75,82,26,"1901, 1801"
Others on the ball,Touch,11,30,2,38,1401
Duel,Ground attacking duel,87,80,82,88,"504, 701, 1802"
Duel,Ground defending duel,18,4,13,9,"502, 703, 1801"
Pass,High pass,13,9,39,12,1801
Pass,Simple pass,26,10,38,16,1802
Free Kick,Throw in,29,0,29,49,1801
Pass,Simple pass,65,20,64,11,1801
Pass,Simple pass,78,90,72,83,1801
Others on the ball,Touch,42,87,54,83,
Pass,High pass,54,83,88,34,1801
Free Kick,Penalty,89,51,90,30,"101, 402, 1207, 1801"
Pass,High pass,33,59,65,70,1802
Duel,Ground defending duel,41,76,38,84,"701, 1802"
Pass,Simple pass,41,63,66,92,1801
Pass,Head pass,21,33,15,20,1802
Pass,Simple pass,35,72,34,44,1802
Pass,Simple pass,44,14,29,9,1801
Pass,Simple pass,64,81,72,88,1801
Pass,Simple pass,62,25,49,15,1801
Pass,High pass,49,18,32,64,1801
Pass,Simple pass,40,74,30,56,1801
Others on the ball,Touch,66,74,79,82,
Pass,Simple pass,69,59,62,43,1801
Pass,Simple pass,41,12,34,5,1801
Pass,Simple pass,20,32,20,50,1801
Duel,Ground loose ball duel,26,27,35,37,"701, 1802"
Pass,Simple pass,51,27,48,40,1801
Pass,Simple pass,52,40,45,92,1801
Pass,Simple pass,60,33,60,93,1801
Pass,Simple pass,57,29,74,37,1801
Pass,Simple pass,85,26,78,47,1802
Others on the ball,Touch,48,20,66,31,
Pass,Simple pass,66,31,74,10,1801
Pass,Simple pass,72,24,82,8,1801
Pass,High pass,24,35,70,85,1801
Pass,Simple pass,37,29,27,14,1801
Pass,Simple pass,78,63,89,85,1801
Shot,Shot,98,48,100,100,"101, 402, 201, 1205, 1801"
Duel,Ground attacking duel,26,74,29,75,"703, 1801"
Free Kick,Free Kick,30,65,51,5,1801
Pass,High pass,57,25,75,88,1801
Pass,Simple pass,78,31,76,45,1801
Duel,Ground attacking duel,83,37,78,43,"701, 1802"
Duel,Ground defending duel,78,43,79,43,"701, 1802"
Foul,Foul,79,43,78,43,
Pass,Simple pass,46,25,39,13,1801
Others on the ball,Clearance,11,66,36,75,"1401, 1801"
Duel,Ground defending duel,36,81,32,76,"501, 703, 1801"
Offside,,76,85,100,100,
Pass,Simple pass,60,27,66,5,1801
Others on the ball,Touch,70,40,61,18,1401
Pass,Simple pass,64,79,52,88,1801
Pass,Simple pass,51,50,34,73,1801
Pass,Simple pass,79,27,64,23,1801
Others on the ball,Touch,8,67,12,57,1401
Pass,Simple pass,63,8,60,26,1801
Pass,Simple pass,46,82,64,63,1801
Duel,Ground attacking duel,42,77,35,76,"702, 1801"
Duel,Ground attacking duel,35,76,58,74,"703, 1801"
Pass,Simple pass,43,4,53,15,1801
Pass,Simple pass,68,20,89,29,1801
Duel,Ground defending duel,69,7,65,10,"701, 1802"
Duel,Ground attacking duel,69,59,73,56,"703, 1801"
Shot,Shot,73,56,100,100,"402, 201, 1215, 1802"
Pass,Simple pass,71,80,59,94,1801
Pass,Simple pass,70,94,68,89,1802
Duel,Ground defending duel,68,89,67,88,"502, 701, 1802"
Foul,Foul,67,88,68,89,
Pass,Simple pass,63,3,72,37,1801
Duel,Ground loose ball duel,17,21,19,26,"701, 1802"
Pass,Simple pass,57,73,49,58,1801
Pass,Simple pass,50,85,37,95,1801
Pass,Simple pass,78,94,68,84,1801
Others on the ball,Touch,77,68,73,59,
Duel,Ground loose ball duel,40,25,38,21,"701, 1802"
Duel,Ground defending duel,38,21,39,24,"701, 1802"
Foul,Foul,39,24,38,21,
Pass,Simple pass,62,81,57,99,1801
Pass,Simple pass,49,44,54,49,1802
Pass,Simple pass,46,74,44,88,1801
Duel,Ground loose ball duel,67,60,65,61,"703, 1801"
Duel,Ground attacking duel,65,61,60,61,"701, 1802"
Pass,Simple pass,29,45,31,44,1801
Pass,Simple pass,37,67,47,98,1801
Pass,Simple pass,63,41,53,38,1801
Pass,Simple pass,55,53,36,63,1801
Pass,Simple pass,58,21,34,15,1801
Pass,Cross,76,87,86,30,"402, 801, 1802"
Pass,High pass,61,27,93,11,1801
Pass,Simple pass,68,76,68,95,1801
Pass,Simple pass,67,77,55,58,1801
Shot,Shot,92,39,0,0,"402, 201, 1214, 1802"
Pass,Simple pass,71,38,64,18,1802
Duel,Ground defending duel,64,18,59,14,"701, 1802"
Duel,Ground attacking duel,63,36,67,47,"501, 701, 1802"
Duel,Air duel,91,48,77,38,"701, 1802"
Duel,Ground attacking duel,64,45,53,51,"701, 1802"
Duel,Ground loose ball duel,28,19,33,33,"1901, 703, 1801"
Pass,Simple pass,72,12,77,11,"1901, 1802"
Pass,Simple pass,68,31,63,10,1801
Pass,Simple pass,59,24,54,47,1801
Others on the ball,Touch,74,17,94,9,1401
Pass,Cross,76,15,89,60,"402, 801, 1801"
Pass,Simple pass,88,12,74,12,1802
Duel,Ground defending duel,87,13,89,15,"701, 1802"
Foul,Foul,89,15,87,13,
Pass,Simple pass,64,31,45,12,1801
Others on the ball,Touch,74,80,76,76,
Pass,Simple pass,70,70,60,71,1801
Duel,Ground attacking duel,89,28,88,28,"501, 701, 1802"
Duel,Ground attacking duel,93,85,91,86,"702, 1801"
Pass,Simple pass,91,86,90,69,1801
Free Kick,Penalty,90,51,89,71,"402, 1202, 1802"
Pass,Simple pass,49,49,34,66,1801
Pass,Simple pass,35,31,32,8,1802
Pass,Simple pass,79,89,74,79,1802
Others on the ball,Touch,32,2,36,0,1401
Pass,Head pass,70,36,70,52,1801
Pass,Smart pass,70,27,70,35,"901, 1802"
Pass,Simple pass,53,47,60,65,1801
Duel,Ground attacking duel,81,13,100,0,"702, 1801"
Pass,Simple pass,31,19,33,36,1801
Pass,Simple pass,64,38,72,25,1801
Pass,High pass,37,46,82,50,"901, 1802"
Pass,Simple pass,51,28,57,34,1801
Pass,Simple pass,55,30,38,34,1801
Pass,Simple pass,55,52,43,23,1801
Duel,Ground attacking duel,72,20,64,28,"702, 1801"
Pass,Simple pass,64,28,67,34,1801
Pass,Simple pass,55,22,68,35,1801
Free Kick,Penalty,89,49,86,66,"101, 402, 1204, 1801"
Duel,Ground attacking duel,79,16,73,17,"504, 701, 1802"
Free Kick,Free Kick,43,66,77,15,1802
Pass,Simple pass,31,16,17,12,1801
Pass,Simple pass,30,46,39,85,1801
Pass,Simple pass,33,30,34,9,1801
Pass,Simple pass,36,19,29,68,1801
Pass,High pass,55,11,79,10,1802
Pass,High pass,35,7,48,7,1802
Pass,Simple pass,36,37,32,64,1801
Duel,Ground defending duel,31,13,31,12,"702, 1801"
Others on the ball,Clearance,21,34,65,0,1802
Pass,Simple pass,49,51,31,58,1801
Offside,,93,43,100,100,
Pass,High pass,32,70,59,64,1802
Pass,Simple pass,54,27,62,36,"1901, 1801"
Pass,Simple pass,56,31,71,26,"1901, 1801"
Pass,High pass,70,50,87,67,"1901, 1802"
Duel,Ground attacking duel,79,65,79,58,"502, 703, 1801"
Shot,Shot,79,58,100,100,"401, 201, 1210, 1802"
Pass,Simple pass,79,8,82,10,1802
Pass,Simple pass,28,66,26,51,1801
Pass,Simple pass,65,92,80,95,1802
Duel,Ground loose ball duel,29,94,31,87,"701, 1802"
Pass,Simple pass,45,50,53,38,1802
Duel,Ground defending duel,56,32,62,46,"501, 1601, 701, 1802"
Duel,Air duel,6,58,37,73,"703, 1801"
Duel,Air duel,21,56,9,63,"701, 1802"
Duel,Ground defending duel,27,70,29,70,"701, 1802"
Foul,Foul,29,70,27,70,
Pass,Simple pass,29,36,35,68,1801
Others on the ball,Touch,11,58,13,53,1401
Pass,Simple pass,35,54,39,31,1801
Pass,Simple pass,45,33,67,28,1801
Pass,Head pass,42,39,28,33,1801
Duel,Air duel,38,31,29,33,"701, 1802"
Duel,Ground defending duel,75,26,68,34,"502, 703, 1801"
Pass,Simple pass,68,34,42,49,1801
Duel,Ground loose ball duel,23,66,18,68,"1601, 702, 1801"
Others on the ball,Touch,46,44,35,34,1401
Pass,Simple pass,56,79,33,63,1801
Others on the ball,Touch,48,45,45,45,
Duel,Ground loose ball duel,45,45,44,49,"1601, 702, 1801"
Free Kick,Free Kick,38,48,77,11,1801
Duel,Ground defending duel,19,61,22,46,"1901, 502, 703, 1801"
Duel,Ground defending duel,14,30,15,34,"501, 701, 1802"
Others on the ball,Touch,61,66,61,65,1401
Pass,Simple pass,65,4,53,19,1801
Pass,Simple pass,65,75,46,27,1801
Pass,High pass,47,53,73,96,1801
Duel,Ground attacking duel,41,38,35,41,"702, 1801"
Pass,Simple pass,35,41,29,35,1801
Pass,Simple pass,55,57,45,33,1801
Pass,Head pass,65,47,71,23,1802
Duel,Ground defending duel,2,11,100,100,"502, 701, 1802"
Duel,Ground attacking duel,50,26,37,22,"701, 1802"
Duel,Ground defending duel,43,41,23,42,"703, 1801"
Pass,Simple pass,30,38,32,24,1801
Pass,Simple pass,45,27,59,21,1801
Pass,High pass,47,23,69,99,1801
Shot,Shot,75,55,0,0,"402, 2101, 1802"
Free Kick,Corner,100,3,94,60,"302, 801, 1801"
Pass,High pass,46,58,56,29,1802
Others on the ball,Touch,63,86,66,77,
Duel,Ground loose ball duel,66,77,68,72,"701, 1802"
Free Kick,Free kick cross,67,90,95,8,"801, 1802"
Free Kick,Throw in,34,0,27,19,1801
Free Kick,Corner,100,100,91,66,"801, 1802"
Pass,Simple pass,72,36,61,47,1801
Pass,Simple pass,64,38,53,52,1801
Pass,Simple pass,60,28,75,7,1801
Pass,Simple pass,68,36,79,60,1801
Duel,Ground attacking duel,63,65,66,70,"504, 703, 1801"
Pass,Simple pass,66,70,73,57,1801
Pass,Simple pass,70,45,74,98,1801
Pass,High pass,63,65,88,26,1802
Duel,Ground attacking duel,60,79,60,89,"702, 1801"
Duel,Ground loose ball duel,60,89,63,100,"1601, 702, 1801"
Pass,Simple pass,49,48,74,100,1802
Free Kick,Corner,100,3,93,53,"801, 1802"
Pass,Simple pass,58,38,52,36,1801
Pass,Simple pass,58,41,46,46,1801
Pass,High pass,74,64,95,43,"901, 1802"
Duel,Ground attacking duel,38,32,50,21,"503, 701, 1802"
Free Kick,Free Kick,45,46,47,15,1801
Others on the ball,Touch,46,36,68,48,
Pass,Simple pass,68,48,84,47,1801
Free Kick,Corner,100,0,94,42,"801, 1801"
Pass,Simple pass,53,33,45,34,1801
Pass,Simple pass,34,47,31,20,1801
Duel,Ground attacking duel,28,34,28,53,"703, 1801"
Pass,Simple pass,28,53,36,31,1801
Pass,Simple pass,25,53,22,32,1801
Pass,Simple pass,72,90,67,79,1802
Pass,High pass,73,78,73,16,1801
Pass,Simple pass,60,39,77,28,1801
Others on the ball,Touch,23,39,27,36,
Duel,Ground defending duel,23,44,23,51,"702, 1801"
Pass,Simple pass,60,62,73,45,1801
Pass,Simple pass,62,16,75,5,1801
Pass,High pass,67,23,88,81,1801
Pass,Simple pass,63,33,58,60,1801
Pass,Cross,70,26,90,72,"402, 801, 1801"
Others on the ball,Touch,18,45,0,50,1401
Free Kick,Throw in,37,0,37,23,1801
Others on the ball,Touch,44,10,76,27,
Pass,Simple pass,76,27,77,48,1801
Pass,Simple pass,69,37,64,57,1801
Duel,Ground defending duel,31,72,32,73,"1601, 701, 1802"
Foul,Foul,32,73,31,72,1702
Duel,Ground defending duel,36,75,24,39,"504, 701, 1802"
Pass,Simple pass,31,28,61,7,1801
Pass,Simple pass,36,33,60,20,1801
Free Kick,Free kick cross,79,5,88,40,1801
Pass,Simple pass,32,22,33,3,1801
Pass,Simple pass,61,55,58,67,1801
Pass,Simple pass,76,60,74,28,1802
Pass,Simple pass,52,40,54,7,1801
Pass,High pass,56,33,84,91,1801
Pass,Simple pass,40,26,34,43,1801
Pass,Simple pass,69,44,66,23,1802
Pass,Simple pass,56,19,45,33,1801
Duel,Ground defending duel,29,27,26,23,"502, 701, 1802"
Others on the ball,Touch,24,24,14,0,1401
Pass,Simple pass,67,45,55,52,1801
Pass,High pass,55,44,65,97,1801
Shot,Shot,83,47,100,100,"401, 201, 1210, 1802"
Pass,Simple pass,25,69,25,79,1801
Duel,Ground attacking duel,46,40,43,36,"703, 1801"
Duel,Ground loose ball duel,79,39,76,35,"701, 1802"
Pass,Simple pass,60,33,69,16,1801
Pass,Simple pass,82,44,74,59,"1401, 1801"
Offside,,97,51,100,100,
Pass,Simple pass,66,12,60,10,1802
Duel,Ground loose ball duel,67,24,69,35,"703, 1801"
Pass,Head pass,69,35,70,0,1802
Duel,Ground attacking duel,39,70,55,76,"503, 703, 1801"
Duel,Ground attacking duel,55,76,56,75,"703, 1801"
Duel,Ground attacking duel,56,75,57,74,"703, 1801"
Duel,Ground loose ball duel,75,65,69,69,"703, 1801"
Offside,,77,39,100,100,
Pass,Simple pass,64,67,58,72,1801
Pass,High pass,57,54,66,29,1802
Duel,Air duel,62,37,71,38,"703, 1801"
Pass,High pass,59,35,69,87,1802
Duel,Air duel,78,28,70,13,"701, 1802"
Duel,Air duel,93,42,87,55,"701, 1802"
Duel,Air duel,2,58,22,16,"703, 1801"
Pass,Simple pass,31,43,29,52,1801
Pass,Simple pass,59,25,41,9,1801
Duel,Ground defending duel,66,83,61,83,"701, 1802"
Pass,Simple pass,55,49,62,66,1802
Shot,Shot,69,40,100,100,"402, 201, 1214, 1802"
Duel,Air duel,71,34,70,10,"702, 1801"
Others on the ball,Touch,60,21,53,46,
Pass,High pass,53,46,82,12,1801
Duel,Ground loose ball duel,87,47,78,64,"701, 1802"
Pass,Simple pass,52,19,42,12,1801
